D1,D2
651.0,0.49800000000000005
651.5,0.49656300000000003
652.0,0.506688
652.5,0.495813
653.0,0.498938
653.5,0.49812500000000004
654.0,0.49762500000000004
654.5,0.49731300000000006
655.0,0.49537500000000007
655.5,0.494688
656.0,0.4975
656.5,0.4981880000000001
657.0,0.49731300000000006
657.5,0.496688
658.0,0.496
658.5,0.4935
659.0,0.49524999999999997
659.5,0.49762500000000004
660.0,0.4975
660.5,0.497563
661.0,0.495188
661.5,0.492375
662.0,0.494313
662.5,0.49731300000000006
663.0,0.49675
663.5,0.49681300000000006
664.0,0.495625
664.5,0.493375
665.0,0.49375
665.5,0.495813
666.0,0.49693800000000005
666.5,0.49725
